entry_time,exit_time,side,qty_pct,pnl_pct
2026-01-04 09:20:00,2026-01-04 09:35:00,TP1,50.0,0.08084373572738146
2026-01-04 09:20:00,2026-01-04 09:35:00,SL,50.0,0.09999999999998747
2026-01-04 09:40:00,2026-01-04 09:45:00,TP1,50.0,-0.05293801615522976
2026-01-04 09:40:00,2026-01-04 09:45:00,SL,50.0,0.09999999999998416
2026-01-04 09:50:00,2026-01-04 09:55:00,TP1,50.0,-0.01753557079048541
2026-01-04 09:50:00,2026-01-04 09:55:00,SL,50.0,0.09999999999999547
2026-01-04 10:00:00,2026-01-04 10:05:00,TP1,50.0,-0.048106917871015384
2026-01-04 10:00:00,2026-01-04 10:05:00,SL,50.0,0.09999999999998693
2026-01-04 10:10:00,2026-01-04 10:15:00,TP1,50.0,-0.16009661725984597
2026-01-04 10:10:00,2026-01-04 10:15:00,SL,50.0,0.09999999999998992
2026-01-04 10:20:00,2026-01-04 10:25:00,TP1,50.0,-0.07965364330691904
2026-01-04 10:20:00,2026-01-04 10:25:00,SL,50.0,0.09999999999998105
2026-01-04 10:30:00,2026-01-04 10:35:00,TP1,50.0,-0.16961676485156332
2026-01-04 10:30:00,2026-01-04 10:35:00,SL,50.0,0.09999999999999144
2026-01-04 10:40:00,2026-01-04 10:45:00,TP1,50.0,-0.21108945699109252
2026-01-04 10:40:00,2026-01-04 10:45:00,SL,50.0,0.09999999999999454
2026-01-04 10:50:00,2026-01-04 10:55:00,TP1,50.0,-0.22253878490219953
2026-01-04 10:50:00,2026-01-04 10:55:00,SL,50.0,0.09999999999998667
2026-01-04 11:00:00,2026-01-04 11:05:00,TP1,50.0,-0.11978217805985282
2026-01-04 11:00:00,2026-01-04 11:05:00,SL,50.0,0.0999999999999962
2026-01-04 11:10:00,2026-01-04 11:15:00,TP1,50.0,0.04165932392805795
2026-01-04 11:10:00,2026-01-04 11:15:00,SL,50.0,0.0999999999999899
2026-01-04 11:20:00,2026-01-04 11:30:00,TP1,50.0,0.03185980373003832
2026-01-04 11:20:00,2026-01-04 11:30:00,SL,50.0,0.0999999999999933
2026-01-04 11:35:00,2026-01-04 14:10:00,TP1,50.0,0.05864605665207648
2026-01-04 11:35:00,2026-01-04 14:10:00,SL,50.0,0.09999999999999269
2026-01-04 14:15:00,2026-01-04 16:00:00,TP1,50.0,0.12356855469486336
2026-01-04 14:15:00,2026-01-04 16:00:00,SL,50.0,0.09999999999999387
2026-01-04 16:05:00,2026-01-04 16:30:00,TP1,50.0,0.11878664980022101
2026-01-04 16:05:00,2026-01-04 16:30:00,SL,50.0,0.0999999999999848
2026-01-04 16:35:00,2026-01-04 17:00:00,TP1,50.0,0.049796026760909384
2026-01-04 16:35:00,2026-01-04 17:00:00,SL,50.0,0.09999999999999229
2026-01-04 17:05:00,2026-01-04 17:20:00,TP1,50.0,0.035396168939321626
2026-01-04 17:05:00,2026-01-04 17:20:00,SL,50.0,0.09999999999999103
2026-01-04 17:25:00,2026-01-04 17:30:00,TP1,50.0,0.03932697352068527
2026-01-04 17:25:00,2026-01-04 17:30:00,SL,50.0,0.09999999999998278
2026-01-04 17:35:00,2026-01-04 17:40:00,TP1,50.0,-0.022522731934090663
2026-01-04 17:35:00,2026-01-04 17:40:00,SL,50.0,0.09999999999999681
2026-01-04 17:45:00,2026-01-04 17:50:00,TP1,50.0,-0.010119529696771847
2026-01-04 17:45:00,2026-01-04 17:50:00,SL,50.0,0.09999999999998385
2026-01-04 17:55:00,2026-01-04 21:10:00,TP1,50.0,0.06835222097639945
2026-01-04 17:55:00,2026-01-04 21:10:00,SL,50.0,0.0999999999999908
2026-01-04 21:15:00,2026-01-04 22:05:00,TP1,50.0,0.09393029795847428
2026-01-04 21:15:00,2026-01-04 22:05:00,SL,50.0,0.0999999999999911
2026-01-04 22:10:00,2026-01-04 23:00:00,TP1,50.0,0.22652308178858052
2026-01-04 22:10:00,2026-01-04 23:00:00,SL,50.0,0.09999999999998643
2026-01-04 23:05:00,2026-01-04 23:10:00,TP1,50.0,-0.029248049491977228
2026-01-04 23:05:00,2026-01-04 23:10:00,SL,50.0,0.09999999999998208
2026-01-04 23:15:00,2026-01-04 23:20:00,TP1,50.0,0.020901944055898385
2026-01-04 23:15:00,2026-01-04 23:20:00,SL,50.0,0.09999999999999126
2026-01-04 23:25:00,2026-01-04 23:35:00,TP1,50.0,0.02802811128725266
2026-01-04 23:25:00,2026-01-04 23:35:00,SL,50.0,0.09999999999998413
2026-01-04 23:40:00,2026-01-04 23:50:00,TP1,50.0,0.08516170375532132
2026-01-04 23:40:00,2026-01-04 23:50:00,SL,50.0,0.09999999999999287
2026-01-04 23:55:00,2026-01-05 00:00:00,TP2,100.0,0.13672788794054347
2026-01-05 02:00:00,2026-01-05 02:05:00,TP2,100.0,-0.578286892076615
2026-01-05 02:10:00,2026-01-05 02:15:00,TP2,100.0,-0.39316730216272444
2026-01-05 02:30:00,2026-01-05 02:35:00,TP2,100.0,-0.4486833868731559
2026-01-05 02:40:00,2026-01-05 02:45:00,TP2,100.0,-0.4498190034081468
2026-01-05 02:50:00,2026-01-05 02:55:00,TP2,100.0,-0.6093509330959386
2026-01-05 03:00:00,2026-01-05 03:05:00,TP2,100.0,-0.6961375213515203
2026-01-05 03:10:00,2026-01-05 03:15:00,TP2,100.0,-0.5327132616487522
2026-01-05 03:20:00,2026-01-05 03:25:00,TP2,100.0,-0.47922887303665296
2026-01-05 03:30:00,2026-01-05 03:35:00,TP2,100.0,-0.5327132616487522
2026-01-05 03:40:00,2026-01-05 03:45:00,TP2,100.0,-0.4658434325914266
2026-01-05 03:50:00,2026-01-05 03:55:00,TP2,100.0,-0.4420941570293233
2026-01-05 04:00:00,2026-01-05 04:05:00,TP2,100.0,-0.4435620772379188
2026-01-05 04:10:00,2026-01-05 04:15:00,TP2,100.0,-0.2792832465446689
2026-01-05 04:20:00,2026-01-05 04:25:00,TP2,100.0,-0.14695841454313038
2026-01-05 04:50:00,2026-01-05 04:55:00,TP2,100.0,-0.06813755489453792
2026-01-05 05:00:00,2026-01-05 05:05:00,TP2,100.0,-0.10341574699762016
2026-01-05 05:10:00,2026-01-05 05:15:00,TP2,100.0,-0.15403940399479912
2026-01-05 05:20:00,2026-01-05 05:25:00,TP2,100.0,-0.23302614534729155
2026-01-05 05:30:00,2026-01-05 05:35:00,TP2,100.0,-0.12521339306810686
2026-01-05 05:40:00,2026-01-05 05:45:00,TP2,100.0,-0.05404737671962859
2026-01-05 06:05:00,2026-01-05 06:10:00,TP1,50.0,-0.2456587103612566
2026-01-05 06:05:00,2026-01-05 06:10:00,SL,50.0,0.0999999999999915
2026-01-05 06:55:00,2026-01-05 07:00:00,TP2,100.0,0.013803023928997375
2026-01-05 07:05:00,2026-01-05 07:10:00,TP2,100.0,-0.005105792967131362
2026-01-05 07:15:00,2026-01-05 07:20:00,TP2,100.0,-0.12894424818503789
2026-01-05 07:25:00,2026-01-05 07:30:00,TP2,100.0,-0.06311737231219769
2026-01-05 07:35:00,2026-01-05 07:40:00,TP2,100.0,-0.050159731751509486
2026-01-05 07:45:00,2026-01-05 07:50:00,TP2,100.0,-0.018701882552909863
2026-01-05 07:55:00,2026-01-05 08:00:00,TP2,100.0,-0.017351085194020184
2026-01-05 08:05:00,2026-01-05 08:10:00,TP2,100.0,-0.14618235463443388
2026-01-05 08:15:00,2026-01-05 08:20:00,TP2,100.0,-0.141795233591688
2026-01-05 08:25:00,2026-01-05 08:30:00,TP2,100.0,-0.21081265731751836
2026-01-05 08:35:00,2026-01-05 08:40:00,TP2,100.0,0.0049477477477410355
2026-01-05 08:45:00,2026-01-05 08:50:00,TP2,100.0,0.016019791452227466
2026-01-05 08:55:00,2026-01-05 09:00:00,TP2,100.0,0.0400645141777461
2026-01-05 09:25:00,2026-01-05 09:30:00,TP2,100.0,-0.13572592697350916
2026-01-05 09:40:00,2026-01-05 09:45:00,TP2,100.0,-0.15312335080909947
2026-01-05 09:50:00,2026-01-05 09:55:00,TP2,100.0,-0.2619727780769869
2026-01-05 10:10:00,2026-01-05 10:15:00,TP2,100.0,-0.4424156031124291
2026-01-05 10:20:00,2026-01-05 10:25:00,TP2,100.0,-0.46340153996841754
2026-01-05 10:30:00,2026-01-05 10:35:00,TP2,100.0,-0.45432907367096004
2026-01-05 10:45:00,2026-01-05 10:50:00,TP2,100.0,-0.564778447609577
2026-01-05 10:55:00,2026-01-05 11:00:00,TP2,100.0,-0.6182029795158354
2026-01-05 11:05:00,2026-01-05 11:10:00,TP2,100.0,-0.5592842485995358
2026-01-05 11:15:00,2026-01-05 11:20:00,TP2,100.0,-0.5089102858838157
2026-01-05 11:25:00,2026-01-05 11:30:00,TP2,100.0,-0.5027464006453393
2026-01-05 11:40:00,2026-01-05 11:45:00,TP2,100.0,-0.5459417207983571
2026-01-05 11:50:00,2026-01-05 11:55:00,TP2,100.0,-0.6618528529399241
2026-01-05 12:00:00,2026-01-05 12:05:00,TP2,100.0,-0.6519309445153401
2026-01-05 12:10:00,2026-01-05 12:15:00,TP2,100.0,-0.698823842023989
2026-01-05 12:20:00,2026-01-05 12:25:00,TP2,100.0,-0.5171169128808988
2026-01-05 12:30:00,2026-01-05 12:35:00,TP2,100.0,-0.4175831384126417
2026-01-05 12:40:00,2026-01-05 12:45:00,TP2,100.0,-0.33650477411211277
2026-01-05 12:50:00,2026-01-05 12:55:00,TP2,100.0,-0.302519282784157
2026-01-05 13:00:00,2026-01-05 13:05:00,TP2,100.0,-0.42136721839111746
2026-01-05 13:10:00,2026-01-05 13:15:00,TP2,100.0,-0.46294099415852596
2026-01-05 13:20:00,2026-01-05 13:25:00,TP2,100.0,-0.3198801282839419
2026-01-05 13:30:00,2026-01-05 13:35:00,TP2,100.0,-0.22372867949493006
2026-01-05 13:50:00,2026-01-05 13:55:00,TP2,100.0,-0.1935860918101717
2026-01-05 14:40:00,2026-01-05 14:45:00,TP2,100.0,-0.8347726766611748
2026-01-05 14:50:00,2026-01-05 14:55:00,TP2,100.0,-1.0116783675775083
2026-01-05 15:15:00,2026-01-05 15:20:00,TP2,100.0,-1.231526760483183
2026-01-05 15:30:00,2026-01-05 15:35:00,TP2,100.0,-1.2294175849207092
2026-01-05 15:40:00,2026-01-05 15:45:00,TP2,100.0,-1.44187487416704
2026-01-05 15:50:00,2026-01-05 15:55:00,TP2,100.0,-1.4080612596904012
2026-01-05 16:00:00,2026-01-05 16:05:00,TP2,100.0,-1.5909805769710301
2026-01-05 16:10:00,2026-01-05 16:15:00,TP2,100.0,-1.5145391772104837
2026-01-05 16:20:00,2026-01-05 16:25:00,TP2,100.0,-1.4114131940954848
2026-01-05 16:30:00,2026-01-05 16:35:00,TP2,100.0,-1.3608998739330296
2026-01-05 16:40:00,2026-01-05 16:45:00,TP2,100.0,-1.30265865034952
2026-01-05 16:50:00,2026-01-05 16:55:00,TP2,100.0,-1.2920111983030098
2026-01-05 17:50:00,2026-01-05 17:55:00,TP2,100.0,-1.6319916210908583
2026-01-05 18:00:00,2026-01-05 18:05:00,TP2,100.0,-1.8470446581632654
2026-01-05 18:10:00,2026-01-05 18:15:00,TP2,100.0,-1.816489060598348
2026-01-05 18:20:00,2026-01-05 18:25:00,TP2,100.0,-1.6278596252572024
2026-01-05 18:30:00,2026-01-05 18:35:00,TP2,100.0,-1.6336547821897713
2026-01-05 18:40:00,2026-01-05 18:45:00,TP2,100.0,-1.6013019613382942
2026-01-05 18:50:00,2026-01-05 18:55:00,TP2,100.0,-1.9490435134268946
2026-01-05 19:00:00,2026-01-05 19:05:00,TP2,100.0,-1.9156498650302476
2026-01-05 19:10:00,2026-01-05 19:15:00,TP2,100.0,-1.9309563774783771
2026-01-05 19:20:00,2026-01-05 19:25:00,TP2,100.0,-1.9073915150309544
2026-01-05 19:30:00,2026-01-05 19:35:00,TP2,100.0,-2.0526559340747856
2026-01-05 19:40:00,2026-01-05 19:45:00,TP2,100.0,-1.8727308086701384
2026-01-05 19:50:00,2026-01-05 19:55:00,TP2,100.0,-1.7831301848863284
2026-01-05 20:00:00,2026-01-05 20:05:00,TP2,100.0,-2.0721081321685175
2026-01-05 20:10:00,2026-01-05 20:15:00,TP2,100.0,-2.0242725591543804
2026-01-05 20:20:00,2026-01-05 20:25:00,TP2,100.0,-2.0878425825401945
2026-01-05 20:30:00,2026-01-05 20:35:00,TP2,100.0,-1.9588846857533235
2026-01-05 20:40:00,2026-01-05 20:45:00,TP2,100.0,-1.7831927539897274
2026-01-05 20:50:00,2026-01-05 20:55:00,TP2,100.0,-1.7163548254333318
2026-01-05 21:00:00,2026-01-05 21:05:00,TP2,100.0,-1.7841834208366432
2026-01-05 21:10:00,2026-01-05 21:15:00,TP2,100.0,-1.5833166476545737
2026-01-05 21:20:00,2026-01-05 21:25:00,TP2,100.0,-1.6113177053037153
2026-01-05 21:30:00,2026-01-05 21:35:00,TP2,100.0,-1.5399909158726264
2026-01-05 21:40:00,2026-01-05 21:45:00,TP2,100.0,-1.6768981407472277
2026-01-05 21:50:00,2026-01-05 21:55:00,TP2,100.0,-1.7664422450655632
2026-01-05 22:00:00,2026-01-05 22:05:00,TP2,100.0,-1.672341397715748
2026-01-05 22:10:00,2026-01-05 22:15:00,TP2,100.0,-1.7810340738535517
2026-01-05 22:20:00,2026-01-05 22:25:00,TP2,100.0,-1.9995066669703683
2026-01-05 22:30:00,2026-01-05 22:35:00,TP2,100.0,-1.8539803067641807
2026-01-05 22:40:00,2026-01-05 22:45:00,TP2,100.0,-1.8760928561939967
2026-01-05 22:50:00,2026-01-05 22:55:00,TP2,100.0,-1.7759237765079978
2026-01-05 23:00:00,2026-01-05 23:05:00,TP2,100.0,-1.6655682102459768
2026-01-05 23:10:00,2026-01-05 23:15:00,TP2,100.0,-1.6430155517913654
2026-01-05 23:20:00,2026-01-05 23:25:00,TP2,100.0,-1.5854840274050603
2026-01-05 23:30:00,2026-01-05 23:35:00,TP2,100.0,-1.5385132298903794
2026-01-05 23:40:00,2026-01-05 23:45:00,TP2,100.0,-1.5067584670539271
2026-01-05 23:50:00,2026-01-05 23:55:00,TP2,100.0,-1.5035178895722134
2026-01-12 02:45:00,2026-01-12 02:50:00,TP2,100.0,-0.32158618135426253
2026-01-12 02:55:00,2026-01-12 03:00:00,TP2,100.0,-0.3374670855080299
2026-01-12 03:05:00,2026-01-12 03:10:00,TP2,100.0,-0.45769055171866935
2026-01-12 03:15:00,2026-01-12 03:20:00,TP2,100.0,-0.6034557666839944
2026-01-12 03:25:00,2026-01-12 03:30:00,TP2,100.0,-0.5298620905898711
2026-01-12 03:35:00,2026-01-12 03:40:00,TP2,100.0,-0.269692033251948
2026-01-12 03:45:00,2026-01-12 03:50:00,TP2,100.0,-0.04091880613824957
2026-01-12 03:55:00,2026-01-12 04:00:00,TP1,50.0,-0.14748695431294068
2026-01-12 03:55:00,2026-01-12 04:00:00,SL,50.0,0.0999999999999858
