time,open,high,low,close,volume,close_time,qav,trades,tbb,tbq,ign
2025-12-31 06:00:00,88463.1,88561.69,88463.09,88512.92,212.68538000,1767164399999,18826942.80010150,36817,100.18604000,8868157.13941580,0
2025-12-31 07:00:00,88512.93,88638.76,88431.08,88613.12,304.98001000,1767167999999,27006261.53267550,54121,125.64117000,11125622.41841630,0
2025-12-31 08:00:00,88613.11,88733.33,88393.52,88434.65,277.76782000,1767171599999,24605027.17077680,64419,118.87981000,10531128.49618150,0
2025-12-31 09:00:00,88434.66,88715.27,88434.65,88660.1,315.83327000,1767175199999,27985437.08436130,66594,119.12789000,10554748.97495910,0
2025-12-31 10:00:00,88660.1,88897.99,88660.09,88847.26,482.82711000,1767178799999,42857989.41468640,81571,219.25445000,19462888.99956880,0
2025-12-31 11:00:00,88847.27,89046.6,88802.97,89011.52,598.23924000,1767182399999,53208911.34117150,108313,271.47955000,24149120.45435560,0
2025-12-31 12:00:00,89011.51,89044.74,88677.32,88775.96,545.96390000,1767185999999,48522501.04918610,93697,199.27365000,17712733.53909810,0
2025-12-31 13:00:00,88775.96,89045.98,88741.54,88991.88,300.73941000,1767189599999,26721411.17576890,76743,121.44681000,10791052.93124100,0
2025-12-31 14:00:00,88991.88,89200.0,88278.35,88479.99,1133.76043000,1767193199999,100608714.75728630,331796,513.80224000,45607110.81481860,0
2025-12-31 15:00:00,88479.99,88487.68,87766.59,87953.97,1281.39241000,1767196799999,112881626.90626110,404862,599.52418000,52818800.31904060,0
2025-12-31 16:00:00,87953.97,88053.49,87400.41,87656.98,1249.28961000,1767200399999,109592505.46118940,323056,577.30152000,50644889.51021000,0
2025-12-31 17:00:00,87656.99,87741.99,87489.59,87620.82,629.77671000,1767203999999,55168626.72347590,174409,381.40760000,33409522.12519760,0
2025-12-31 18:00:00,87620.82,87980.0,87574.12,87684.07,434.88825000,1767207599999,38193379.90655600,126043,234.22866000,20568716.97746430,0
2025-12-31 19:00:00,87684.08,87870.02,87516.7,87541.85,622.18859000,1767211199999,54562004.83260120,128037,299.31945000,26250097.45263520,0
2025-12-31 20:00:00,87541.85,87712.13,87250.0,87662.01,770.32743000,1767214799999,67373956.25350200,171298,356.39420000,31175884.54765770,0
2025-12-31 21:00:00,87662.01,87879.04,87662.01,87799.97,383.85550000,1767218399999,33694455.44984800,65264,197.12323000,17302236.14335110,0
2025-12-31 22:00:00,87799.97,87879.04,87656.19,87728.29,236.18697000,1767221999999,20734073.10656090,55353,135.86396000,11927263.76716920,0
2025-12-31 23:00:00,87728.3,87728.3,87619.67,87648.22,191.19123000,1767225599999,16762379.76738430,38240,86.88848000,7617579.67502890,0
2026-01-01 00:00:00,87648.21,87849.26,87632.74,87809.23,233.66036000,1767229199999,20507946.76093620,44782,150.35907000,13196771.53402980,0
2026-01-01 01:00:00,87809.24,88050.0,87809.23,87960.0,241.44162000,1767232799999,21231160.06277100,63768,142.20649000,12504473.26760890,0
2026-01-01 02:00:00,87960.01,88088.1,87895.37,87914.0,209.55860000,1767236399999,18436281.02955480,59893,107.33226000,9443167.91392290,0
2026-01-01 03:00:00,87914.0,88015.7,87832.09,87846.02,149.08354000,1767239999999,13108299.08260810,46780,68.74735000,6045057.14578280,0
2026-01-01 04:00:00,87846.01,87854.81,87550.43,87590.4,476.17901000,1767243599999,41725137.06427970,93385,200.12394000,17534889.37496580,0
2026-01-01 05:00:00,87590.41,87749.34,87590.4,87704.39,283.17436000,1767247199999,24830402.27595660,48725,136.36138000,11956319.93295970,0
2026-01-01 06:00:00,87704.39,87704.39,87636.29,87658.0,123.89656000,1767250799999,10860587.44199240,18851,60.61160000,5312992.82471230,0
2026-01-01 07:00:00,87658.01,87673.01,87596.0,87631.88,225.27492000,1767254399999,19745338.31272190,33974,113.28858000,9929665.88069260,0
2026-01-01 08:00:00,87631.88,87811.13,87631.87,87770.9,285.21745000,1767257999999,25024046.86917810,57693,157.96273000,13858232.61639190,0
2026-01-01 09:00:00,87770.89,87965.25,87751.82,87877.99,210.22963000,1767261599999,18471190.01410230,44691,80.34111000,7058023.48927900,0
2026-01-01 10:00:00,87877.99,87883.8,87799.17,87863.76,128.07380000,1767265199999,11252542.92880640,31910,38.12771000,3349448.31278270,0
2026-01-01 11:00:00,87863.75,88024.64,87859.36,88024.64,196.30405000,1767268799999,17262331.28654730,43344,91.96330000,8087324.23174030,0
2026-01-01 12:00:00,88024.64,88036.42,87925.28,87950.0,200.13556000,1767272399999,17610151.07326850,45595,87.99841000,7742694.70625500,0
2026-01-01 13:00:00,87950.0,88019.82,87860.66,87922.64,155.72883000,1767275999999,13697277.36691990,47498,60.77944000,5345543.53374210,0
2026-01-01 14:00:00,87922.63,87970.59,87810.66,87967.05,390.01531000,1767279599999,34278913.34602350,75629,214.88805000,18885395.76170500,0
2026-01-01 15:00:00,87967.05,88113.45,87916.39,88032.18,260.01234000,1767283199999,22882904.62675530,82662,153.69594000,13526204.47604840,0
2026-01-01 16:00:00,88032.17,88048.7,87879.03,87988.76,189.99476000,1767286799999,16712664.43765220,65072,86.02896000,7567080.49372690,0
2026-01-01 17:00:00,87988.77,88500.0,87976.0,88316.37,476.08554000,1767290399999,42041928.08863820,131127,255.52771000,22560754.29911370,0
2026-01-01 18:00:00,88316.38,88364.0,88105.08,88193.94,257.59166000,1767293999999,22723761.61607890,78932,103.67950000,9145095.87272430,0
2026-01-01 19:00:00,88193.94,88431.23,88062.32,88391.15,216.66303000,1767297599999,19115827.49782770,51037,103.76027000,9157513.63281540,0
2026-01-01 20:00:00,88391.16,88391.16,88240.0,88258.12,135.39527000,1767301199999,11957218.42489120,48126,55.03448000,4860177.15909070,0
2026-01-01 21:00:00,88258.12,88447.84,88254.08,88377.67,168.57205000,1767304799999,14893607.28587840,52927,90.36474000,7983328.21042750,0
2026-01-01 22:00:00,88377.67,88699.99,88377.67,88645.57,474.23054000,1767308399999,41993703.73054180,82915,273.87418000,24251409.02768670,0
2026-01-01 23:00:00,88645.57,88919.45,88474.63,88839.04,593.05254000,1767311999999,52628414.66716980,99965,290.58816000,25788513.59017730,0
2026-01-02 00:00:00,88839.05,88890.09,88594.39,88833.97,448.72758000,1767315599999,39827833.44193030,115730,211.53331000,18776286.19512270,0
2026-01-02 01:00:00,88833.96,88877.12,88525.73,88639.89,242.38673000,1767319199999,21495244.31414050,72369,108.56745000,9627943.81035060,0
2026-01-02 02:00:00,88639.89,88665.1,88379.88,88637.03,253.81052000,1767322799999,22461052.25363300,80520,146.01859000,12921636.30213290,0
2026-01-02 03:00:00,88637.02,89120.01,88573.64,88950.65,670.13653000,1767326399999,59603555.47060950,172283,408.86406000,36364539.20414240,0
2026-01-02 04:00:00,88950.64,88992.0,88629.0,88637.64,287.46487000,1767329999999,25529482.46413630,106611,119.81879000,10641979.08296400,0
2026-01-02 05:00:00,88637.64,88787.56,88576.56,88765.2,223.91609000,1767333599999,19860826.93548960,59571,133.36332000,11829201.61382580,0
2026-01-02 06:00:00,88765.21,89079.44,88715.44,88935.04,291.36506000,1767337199999,25900581.50894780,80603,145.29680000,12917352.09596310,0
2026-01-02 07:00:00,88935.05,89068.62,88794.01,88857.61,387.57118000,1767340799999,34459745.08280250,80222,148.46219000,13204440.56678600,0
2026-01-02 08:00:00,88857.6,89200.0,88758.94,89178.13,436.78167000,1767344399999,38879305.68976060,99179,223.46850000,19899830.98257710,0
2026-01-02 09:00:00,89178.13,89484.06,89106.34,89467.32,885.84196000,1767347999999,79087555.98742610,177464,462.07255000,41258459.94256210,0
2026-01-02 10:00:00,89467.32,89942.44,89451.34,89666.29,1401.67184000,1767351599999,125752904.41737000,207990,707.44878000,63461409.40705670,0
2026-01-02 11:00:00,89666.3,89682.04,89360.0,89502.95,610.27074000,1767355199999,54620614.33435000,113641,183.76402000,16447410.59191280,0
2026-01-02 12:00:00,89502.94,89593.17,89387.01,89400.0,388.55376000,1767358799999,34769665.92700560,120082,183.16170000,16390034.04319000,0
2026-01-02 13:00:00,89400.0,89688.6,89309.94,89348.68,481.02676000,1767362399999,43043582.63570770,113714,201.69590000,18052826.43583880,0
2026-01-02 14:00:00,89348.67,90135.0,88459.96,89580.0,2152.74387000,1767365999999,192276679.81407930,580437,1149.17536000,102706010.21599580,0
2026-01-02 15:00:00,89580.01,89888.0,88800.0,89418.11,1551.51931000,1767369599999,138737052.72836600,730725,797.36023000,71299176.94179040,0
2026-01-02 16:00:00,89418.1,90800.0,89205.92,90376.05,2486.21857000,1767373199999,224050595.70010260,642106,1301.69520000,117319925.26937650,0
2026-01-02 17:00:00,90376.05,90961.81,90185.43,90370.52,1336.49207000,1767376799999,121091367.03327870,468601,704.98348000,63880368.08682760,0
2026-01-02 18:00:00,90370.52,90555.99,89552.18,89773.1,847.22983000,1767380399999,76363015.03646300,317908,441.80648000,39826787.74091460,0
2026-01-02 19:00:00,89773.1,90157.03,89650.0,89897.23,485.53154000,1767383999999,43663629.95206400,241941,279.77825000,25161648.14365580,0
2026-01-02 20:00:00,89897.23,90075.0,89636.77,89740.0,538.07124000,1767387599999,48348066.95211440,177842,272.96706000,24527692.64219280,0
2026-01-02 21:00:00,89740.01,90175.01,89728.37,90065.8,330.88507000,1767391199999,29766789.52533670,75887,238.16185000,21425059.48572880,0
2026-01-02 22:00:00,90065.8,90400.0,90026.54,90195.37,409.68756000,1767394799999,36954309.50503790,116197,255.83574000,23076837.60552980,0
2026-01-02 23:00:00,90195.37,90201.67,89902.16,89995.13,249.06866000,1767398399999,22415404.17693540,58588,104.05486000,9363417.55758150,0
2026-01-03 00:00:00,89995.14,90195.77,89966.48,90156.19,298.52212000,1767401999999,26886366.76945240,81641,180.10040000,16220687.32957400,0
2026-01-03 01:00:00,90156.19,90292.87,90077.69,90282.69,236.37769000,1767405599999,21314845.42454810,65113,141.89815000,12795662.45893390,0
2026-01-03 02:00:00,90282.68,90418.32,90129.53,90340.0,305.59164000,1767409199999,27587589.50596750,70392,187.49474000,16927196.58034190,0
2026-01-03 03:00:00,90340.01,90376.49,90200.0,90321.22,185.70264000,1767412799999,16761130.38765180,53185,113.41769000,10236903.03075560,0
2026-01-03 04:00:00,90321.23,90480.62,90053.53,90170.0,411.08569000,1767416399999,37079943.04074360,72709,182.90495000,16497754.12316990,0
2026-01-03 05:00:00,90170.01,90198.0,89924.48,90031.1,222.72398000,1767419999999,20053761.39921060,57438,114.20318000,10283350.41826880,0
2026-01-03 06:00:00,90031.1,90134.6,89850.1,89871.05,273.68226000,1767423599999,24628121.34340290,65711,97.87350000,8807130.50718330,0
2026-01-03 07:00:00,89871.04,89950.88,89314.01,89577.13,869.92487000,1767427199999,77933735.30473730,194521,399.95176000,35821766.98324370,0
2026-01-03 08:00:00,89577.13,89831.9,89420.75,89670.51,458.16930000,1767430799999,41071341.89453710,113976,242.77712000,21764241.11214710,0
2026-01-03 09:00:00,89670.51,89982.11,89634.95,89791.99,409.91195000,1767434399999,36825802.65296040,88981,251.14333000,22567057.96224830,0
2026-01-03 10:00:00,89792.0,89881.1,89715.21,89754.47,270.67124000,1767437999999,24302447.49133570,60330,176.66353000,15862012.59164860,0
2026-01-03 11:00:00,89754.48,89782.81,89679.14,89752.74,162.35671000,1767441599999,14569739.12900100,53326,71.15101000,6385257.37716650,0
2026-01-03 12:00:00,89752.75,90046.0,89664.93,90039.13,374.21001000,1767445199999,33633373.25251150,70906,279.31212000,25106093.44414900,0
2026-01-03 13:00:00,90039.12,90065.74,89920.01,90004.96,287.30479000,1767448799999,25855679.07407040,61182,104.68058000,9420717.38925020,0
2026-01-03 14:00:00,90004.97,90249.99,89960.0,90126.02,298.26434000,1767452399999,26880883.79293420,85230,171.43583000,15451710.05685190,0
2026-01-03 15:00:00,90126.02,90126.02,89968.0,89969.31,155.37202000,1767455999999,13988034.66053750,56642,56.46518000,5083579.65438660,0
2026-01-03 16:00:00,89969.31,90219.67,89918.59,90105.24,200.27276000,1767459599999,18041603.75223720,76865,117.79048000,10611447.17575360,0
2026-01-03 17:00:00,90105.24,90123.77,90026.93,90093.99,83.86507000,1767463199999,7554460.24264270,33959,33.19035000,2989664.52300610,0
2026-01-03 18:00:00,90094.0,90197.88,90035.52,90138.87,141.85601000,1767466799999,12783987.47852790,33931,66.95930000,6034161.93481890,0
2026-01-03 19:00:00,90138.87,90156.19,90060.0,90123.77,90.08443000,1767470399999,8117705.43506550,28531,42.11074000,3794868.03058930,0
2026-01-03 20:00:00,90123.76,90372.4,90017.23,90372.39,179.02196000,1767473999999,16153632.38296940,47608,121.25127000,10942128.10450520,0
2026-01-03 21:00:00,90372.4,90741.16,90318.29,90564.31,398.89642000,1767477599999,36114000.42083980,86357,263.47200000,23853442.74488340,0
2026-01-03 22:00:00,90564.32,90738.99,90497.52,90590.04,433.49380000,1767481199999,39275316.48462120,66538,175.61166000,15911473.75833530,0
2026-01-03 23:00:00,90590.04,90700.0,90469.39,90628.01,310.10546000,1767484799999,28101272.28885980,59142,199.86196000,18111246.01037170,0
2026-01-04 00:00:00,90628.01,91610.17,90628.0,91341.47,1737.64298000,1767488399999,158558892.33860620,322197,926.50677000,84505704.09156390,0
2026-01-04 01:00:00,91341.48,91475.52,91005.37,91235.37,375.26249000,1767491999999,34223263.82836250,133503,192.60117000,17565643.21011660,0
2026-01-04 02:00:00,91235.37,91292.0,91080.06,91124.0,278.28940000,1767495599999,25369752.86179870,71613,130.03980000,11854676.85414360,0
2026-01-04 03:00:00,91124.0,91350.0,91080.06,91236.78,328.23931000,1767499199999,29946334.04198290,80669,177.50217000,16196520.77274380,0
2026-01-04 04:00:00,91236.78,91587.72,91183.15,91400.0,457.69348000,1767502799999,41850409.75012560,88150,315.87262000,28885572.77910370,0
2026-01-04 05:00:00,91400.01,91490.68,91348.31,91480.04,172.44443000,1767506399999,15766236.38184600,45214,90.04964000,8232820.66708070,0
2026-01-04 06:00:00,91480.04,91810.0,91237.54,91237.55,747.06543000,1767509999999,68409504.60345060,148630,362.91102000,33232399.48335200,0
2026-01-04 07:00:00,91237.54,91546.31,91211.25,91532.0,456.46078000,1767513599999,41723722.53169650,89003,215.06472000,19660405.94644310,0
2026-01-04 08:00:00,91532.0,91536.0,91174.46,91374.99,620.80815000,1767517199999,56695011.24351510,106855,244.30569000,22314934.49295320,0
2026-01-04 09:00:00,91374.99,91485.21,91244.29,91468.28,941.08164000,1767520799999,85983138.86921920,113084,505.34914000,46185524.49496730,0
2026-01-04 10:00:00,91468.28,91620.5,91422.67,91600.62,665.01473000,1767524399999,60859395.13947380,107886,366.01408000,33497827.05995750,0
2026-01-04 11:00:00,91600.62,91600.62,91236.19,91300.0,369.35457000,1767527999999,33752453.35861160,72305,108.42064000,9906731.78036320,0
2026-01-04 12:00:00,91300.01,91360.0,91084.0,91150.98,454.56858000,1767531599999,41461624.71987750,88915,220.15042000,20078267.25609110,0
2026-01-04 13:00:00,91150.99,91276.94,91014.1,91264.0,272.68922000,1767535199999,24861053.85300880,73283,164.35965000,14985784.74807190,0
2026-01-04 14:00:00,91264.0,91419.22,91146.86,91336.39,272.07953000,1767538799999,24829259.10156910,75469,136.18581000,12428952.66083140,0
2026-01-04 15:00:00,91336.39,91381.6,91096.27,91334.94,316.98098000,1767542399999,28928198.02926180,76713,155.46409000,14187488.81931290,0
2026-01-04 16:00:00,91334.94,91455.9,91244.6,91321.0,326.44422000,1767545999999,29817554.08018910,78170,144.71144000,13218392.45155870,0
2026-01-04 17:00:00,91321.0,91436.21,91306.77,91335.73,137.11227000,1767549599999,12528936.21970650,55337,78.38529000,7162497.53185110,0
2026-01-04 18:00:00,91335.72,91335.73,91000.0,91205.39,304.66859000,1767553199999,27771316.30153100,84192,134.17556000,12231280.91142750,0
2026-01-04 19:00:00,91205.38,91205.39,90863.47,91138.07,372.30446000,1767556799999,33894639.28603540,82309,177.32362000,16145071.64350200,0
2026-01-04 20:00:00,91138.06,91349.38,91132.0,91313.94,147.52188000,1767560399999,13464005.53258880,37979,87.96989000,8027743.19904050,0
2026-01-04 21:00:00,91313.93,91421.96,91182.71,91279.99,135.33795000,1767563999999,12357459.56613610,35279,78.27654000,7147778.00106660,0
2026-01-04 22:00:00,91279.99,91401.98,91150.47,91220.01,149.03275000,1767567599999,13599229.81144520,43433,86.60658000,7902174.16288600,0
2026-01-04 23:00:00,91220.0,91590.0,91220.0,91529.73,388.43188000,1767571199999,35509589.07117040,96849,222.74754000,20364478.57359160,0
